"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSMUSG00000001891.3",0,-0.9878066,0.202,0.57,0,"neutrophil","ENSMUSG00000001891"
"ENSMUSG00000043336.4",0,-0.9880046,0.011,0.369,0,"neutrophil","ENSMUSG00000043336"
"ENSMUSG00000025060.4",0,-0.9887908,0.132,0.572,0,"neutrophil","ENSMUSG00000025060"
"ENSMUSG00000015357.5",0,-0.9888122,0.073,0.382,0,"neutrophil","ENSMUSG00000015357"
"ENSMUSG00000058672.4",0,-0.9892152,0.074,0.408,0,"neutrophil","ENSMUSG00000058672"
"ENSMUSG00000030201.3",0,-0.9898061,0.022,0.554,0,"neutrophil","ENSMUSG00000030201"
"ENSMUSG00000027931.5",0,-0.9901133,0.004,0.326,0,"neutrophil","ENSMUSG00000027931"
"ENSMUSG00000020150.5",0,-0.9902585,0.075,0.365,0,"neutrophil","ENSMUSG00000020150"
"ENSMUSG00000030067.3",0,-0.9903251,0.112,0.558,0,"neutrophil","ENSMUSG00000030067"
"ENSMUSG00000051154.4",0,-0.9903401,0.064,0.564,0,"neutrophil","ENSMUSG00000051154"
"ENSMUSG00000060475.3",0,-0.9909077,0.22,0.652,0,"neutrophil","ENSMUSG00000060475"
"ENSMUSG00000001440.3",0,-0.9914618,0.054,0.544,0,"neutrophil","ENSMUSG00000001440"
"ENSMUSG00000068749.3",0,-0.9915309,0.068,0.577,0,"neutrophil","ENSMUSG00000068749"
"ENSMUSG00000043252.4",0,-0.9917023,0.01,0.483,0,"neutrophil","ENSMUSG00000043252"
"ENSMUSG00000022957.3",0,-0.9927716,0.045,0.486,0,"neutrophil","ENSMUSG00000022957"
"ENSMUSG00000025903.5",0,-0.9936479,0.068,0.478,0,"neutrophil","ENSMUSG00000025903"
"ENSMUSG00000037058.3",0,-0.9939588,0.259,0.68,0,"neutrophil","ENSMUSG00000037058"
"ENSMUSG00000042520.1",0,-0.9949446,0.141,0.637,0,"neutrophil","ENSMUSG00000042520"
"ENSMUSG00000024644.4",0,-0.9962155,0.024,0.451,0,"neutrophil","ENSMUSG00000024644"
"ENSMUSG00000037820.2",0,-0.9963926,0.417,0.795,0,"neutrophil","ENSMUSG00000037820"
"ENSMUSG00000022742.5",0,-0.9964396,0.041,0.332,0,"neutrophil","ENSMUSG00000022742"
"ENSMUSG00000001105.5",0,-0.9967017,0.078,0.567,0,"neutrophil","ENSMUSG00000001105"
"ENSMUSG00000063358.3",0,-0.9968075,0.118,0.62,0,"neutrophil","ENSMUSG00000063358"
"ENSMUSG00000028980.4",0,-0.997342,0.035,0.383,0,"neutrophil","ENSMUSG00000028980"
"ENSMUSG00000043091.4",0,-0.9978467,0.187,0.398,0,"neutrophil","ENSMUSG00000043091"
"ENSMUSG00000030842.3",0,-0.9979389,0.203,0.655,0,"neutrophil","ENSMUSG00000030842"
"ENSMUSG00000032601.5",0,-0.998367,0.028,0.456,0,"neutrophil","ENSMUSG00000032601"
"ENSMUSG00000020954.2",0,-0.9983913,0.097,0.63,0,"neutrophil","ENSMUSG00000020954"
"ENSMUSG00000006728.5",0,-0.9984757,0.02,0.524,0,"neutrophil","ENSMUSG00000006728"
"ENSMUSG00000074227.5",0,-0.9985427,0.112,0.435,0,"neutrophil","ENSMUSG00000074227"
"ENSMUSG00000027852.2",0,-0.9990693,0.116,0.62,0,"neutrophil","ENSMUSG00000027852"
"ENSMUSG00000034957.5",0,-0.9992657,0.041,0.414,0,"neutrophil","ENSMUSG00000034957"
"ENSMUSG00000049804.5",0,-0.9997064,0.006,0.276,0,"neutrophil","ENSMUSG00000049804"
"ENSMUSG00000071533.3",0,-0.9998672,0.109,0.607,0,"neutrophil","ENSMUSG00000071533"
"ENSMUSG00000020745",0,-1.000559,0.393,0.785,0,"neutrophil","ENSMUSG00000020745"
"ENSMUSG00000024338.4",0,-1.00063,0.178,0.603,0,"neutrophil","ENSMUSG00000024338"
"ENSMUSG00000044393.5",0,-1.0008,0.013,0.218,0,"neutrophil","ENSMUSG00000044393"
"ENSMUSG00000000346.4",0,-1.001149,0.522,0.818,0,"neutrophil","ENSMUSG00000000346"
"ENSMUSG00000020361.3",0,-1.001621,0.084,0.579,0,"neutrophil","ENSMUSG00000020361"
"ENSMUSG00000072704.4",0,-1.001882,0.032,0.545,0,"neutrophil","ENSMUSG00000072704"
"ENSMUSG00000021764.3",0,-1.003246,0.104,0.594,0,"neutrophil","ENSMUSG00000021764"
"ENSMUSG00000055681.2",0,-1.003594,0.134,0.614,0,"neutrophil","ENSMUSG00000055681"
"ENSMUSG00000038175.4",0,-1.003653,0.089,0.453,0,"neutrophil","ENSMUSG00000038175"
"ENSMUSG00000054720.5",0,-1.004149,0.007,0.412,0,"neutrophil","ENSMUSG00000054720"
"ENSMUSG00000035566.5",0,-1.004435,0.005,0.254,0,"neutrophil","ENSMUSG00000035566"
"ENSMUSG00000006611.3",0,-1.004666,0.014,0.49,0,"neutrophil","ENSMUSG00000006611"
"ENSMUSG00000078515.3",0,-1.005355,0.105,0.521,0,"neutrophil","ENSMUSG00000078515"
"ENSMUSG00000031604.4",0,-1.006253,0.08,0.367,0,"neutrophil","ENSMUSG00000031604"
"ENSMUSG00000021000.2",0,-1.006431,0.152,0.566,0,"neutrophil","ENSMUSG00000021000"
"ENSMUSG00000029918.1",0,-1.006569,0.087,0.612,0,"neutrophil","ENSMUSG00000029918"
"ENSMUSG00000040283.5",0,-1.006627,0.009,0.288,0,"neutrophil","ENSMUSG00000040283"
"ENSMUSG00000007039.5",0,-1.006688,0.008,0.4,0,"neutrophil","ENSMUSG00000007039"
"ENSMUSG00000014956.3",0,-1.006713,0.249,0.7,0,"neutrophil","ENSMUSG00000014956"
"ENSMUSG00000033149.4",0,-1.007283,0.015,0.449,0,"neutrophil","ENSMUSG00000033149"
"ENSMUSG00000035048.4",0,-1.007799,0.083,0.542,0,"neutrophil","ENSMUSG00000035048"
"ENSMUSG00000030930.5",0,-1.008446,0.106,0.416,0,"neutrophil","ENSMUSG00000030930"
"ENSMUSG00000063406.3",0,-1.008739,0.372,0.724,0,"neutrophil","ENSMUSG00000063406"
"ENSMUSG00000042737.3",0,-1.009368,0.074,0.569,0,"neutrophil","ENSMUSG00000042737"
"ENSMUSG00000024750.1",0,-1.010388,0.364,0.759,0,"neutrophil","ENSMUSG00000024750"
"ENSMUSG00000058056.4",0,-1.010456,0.028,0.493,0,"neutrophil","ENSMUSG00000058056"
"ENSMUSG00000003316.2",0,-1.010473,0.11,0.617,0,"neutrophil","ENSMUSG00000003316"
"ENSMUSG00000020153.3",0,-1.012137,0.13,0.626,0,"neutrophil","ENSMUSG00000020153"
"ENSMUSG00000030082.2",0,-1.013336,0.098,0.579,0,"neutrophil","ENSMUSG00000030082"
"ENSMUSG00000024639.3",0,-1.013496,0.175,0.651,0,"neutrophil","ENSMUSG00000024639"
"ENSMUSG00000005973.5",0,-1.014101,0.008,0.427,0,"neutrophil","ENSMUSG00000005973"
"ENSMUSG00000009090.3",0,-1.014261,0.019,0.494,0,"neutrophil","ENSMUSG00000009090"
"ENSMUSG00000024782.4",0,-1.014627,0.04,0.387,0,"neutrophil","ENSMUSG00000024782"
"ENSMUSG00000028419.1",0,-1.014636,0.193,0.687,0,"neutrophil","ENSMUSG00000028419"
"ENSMUSG00000026615.2",0,-1.015308,0.078,0.56,0,"neutrophil","ENSMUSG00000026615"
"ENSMUSG00000029169.1",0,-1.015538,0.065,0.58,0,"neutrophil","ENSMUSG00000029169"
"ENSMUSG00000032407.1",0,-1.016211,0.078,0.602,0,"neutrophil","ENSMUSG00000032407"
"ENSMUSG00000053819.3",0,-1.017006,0.018,0.529,0,"neutrophil","ENSMUSG00000053819"
"ENSMUSG00000022698.4",0,-1.017152,0.072,0.539,0,"neutrophil","ENSMUSG00000022698"
"ENSMUSG00000006299.2",0,-1.017865,0.109,0.635,0,"neutrophil","ENSMUSG00000006299"
"ENSMUSG00000026087.4",0,-1.018213,0.112,0.575,0,"neutrophil","ENSMUSG00000026087"
"ENSMUSG00000046814.5",0,-1.018911,0.103,0.321,0,"neutrophil","ENSMUSG00000046814"
"ENSMUSG00000006095.1",0,-1.019295,0.064,0.611,0,"neutrophil","ENSMUSG00000006095"
"ENSMUSG00000031010.1",0,-1.020127,0.119,0.621,0,"neutrophil","ENSMUSG00000031010"
"ENSMUSG00000019087.3",0,-1.020226,0.242,0.711,0,"neutrophil","ENSMUSG00000019087"
"ENSMUSG00000024986.5",0,-1.020625,0.062,0.441,0,"neutrophil","ENSMUSG00000024986"
"ENSMUSG00000032423",0,-1.020939,0.047,0.579,0,"neutrophil","ENSMUSG00000032423"
"ENSMUSG00000028790.1",0,-1.021816,0.101,0.601,0,"neutrophil","ENSMUSG00000028790"
"ENSMUSG00000031827.4",0,-1.022411,0.535,0.666,0,"neutrophil","ENSMUSG00000031827"
"ENSMUSG00000056234.5",0,-1.022491,0.092,0.476,0,"neutrophil","ENSMUSG00000056234"
"ENSMUSG00000027593.2",0,-1.023436,0.162,0.638,0,"neutrophil","ENSMUSG00000027593"
"ENSMUSG00000042133.1",0,-1.023649,0.115,0.632,0,"neutrophil","ENSMUSG00000042133"
"ENSMUSG00000035133.5",0,-1.023883,0.208,0.611,0,"neutrophil","ENSMUSG00000035133"
"ENSMUSG00000019054.2",0,-1.02396,0.294,0.746,0,"neutrophil","ENSMUSG00000019054"
"ENSMUSG00000013701.2",0,-1.024655,0.091,0.599,0,"neutrophil","ENSMUSG00000013701"
"ENSMUSG00000027900.4",0,-1.024915,0.07,0.567,0,"neutrophil","ENSMUSG00000027900"
"ENSMUSG00000041763.2",0,-1.025078,0.058,0.569,0,"neutrophil","ENSMUSG00000041763"
"ENSMUSG00000006818.2",0,-1.025419,0.322,0.699,0,"neutrophil","ENSMUSG00000006818"
"ENSMUSG00000025533.5",0,-1.025678,0.143,0.367,0,"neutrophil","ENSMUSG00000025533"
"ENSMUSG00000052160.5",0,-1.026384,0.007,0.25,0,"neutrophil","ENSMUSG00000052160"
"ENSMUSG00000041645",0,-1.026589,0.121,0.634,0,"neutrophil","ENSMUSG00000041645"
"ENSMUSG00000028719.4",0,-1.026785,0.133,0.61,0,"neutrophil","ENSMUSG00000028719"
"ENSMUSG00000063787.2",0,-1.027302,0.068,0.57,0,"neutrophil","ENSMUSG00000063787"
"ENSMUSG00000051285.4",0,-1.02747,0.101,0.558,0,"neutrophil","ENSMUSG00000051285"
"ENSMUSG00000079658.1",0,-1.028089,0.235,0.693,0,"neutrophil","ENSMUSG00000079658"
"ENSMUSG00000015143.4",0,-1.02842,0.275,0.528,0,"neutrophil","ENSMUSG00000015143"
"ENSMUSG00000039671.2",0,-1.029308,0.052,0.562,0,"neutrophil","ENSMUSG00000039671"
"ENSMUSG00000020863.2",0,-1.029385,0.066,0.588,0,"neutrophil","ENSMUSG00000020863"
"ENSMUSG00000015837.2",0,-1.029426,0.217,0.677,0,"neutrophil","ENSMUSG00000015837"
"ENSMUSG00000024844.1",0,-1.029453,0.04,0.543,0,"neutrophil","ENSMUSG00000024844"
"ENSMUSG00000035325.2",0,-1.030329,0.04,0.572,0,"neutrophil","ENSMUSG00000035325"
"ENSMUSG00000031328.4",0,-1.030354,0.257,0.535,0,"neutrophil","ENSMUSG00000031328"
"ENSMUSG00000031168.3",0,-1.031023,0.156,0.521,0,"neutrophil","ENSMUSG00000031168"
"ENSMUSG00000017774.5",0,-1.031159,0.105,0.546,0,"neutrophil","ENSMUSG00000017774"
"ENSMUSG00000034349.2",0,-1.031345,0.089,0.394,0,"neutrophil","ENSMUSG00000034349"
"ENSMUSG00000011831.4",0,-1.031549,0.038,0.533,0,"neutrophil","ENSMUSG00000011831"
"ENSMUSG00000033020.3",0,-1.03194,0.082,0.606,0,"neutrophil","ENSMUSG00000033020"
"ENSMUSG00000018446.3",0,-1.033303,0.051,0.545,0,"neutrophil","ENSMUSG00000018446"
"ENSMUSG00000000568.1",0,-1.033358,0.1,0.61,0,"neutrophil","ENSMUSG00000000568"
"ENSMUSG00000029994.3",0,-1.034198,0.02,0.365,0,"neutrophil","ENSMUSG00000029994"
"ENSMUSG00000071655.3",0,-1.034298,0.235,0.707,0,"neutrophil","ENSMUSG00000071655"
"ENSMUSG00000068290.1",0,-1.034346,0.08,0.603,0,"neutrophil","ENSMUSG00000068290"
"ENSMUSG00000024073.1",0,-1.035372,0.111,0.624,0,"neutrophil","ENSMUSG00000024073"
"ENSMUSG00000047843.3",0,-1.035413,0.423,0.824,0,"neutrophil","ENSMUSG00000047843"
"ENSMUSG00000052337.2",0,-1.035567,0.046,0.573,0,"neutrophil","ENSMUSG00000052337"
"ENSMUSG00000029538.3",0,-1.035942,0.082,0.603,0,"neutrophil","ENSMUSG00000029538"
"ENSMUSG00000028161.2",0,-1.0363,0.209,0.674,0,"neutrophil","ENSMUSG00000028161"
"ENSMUSG00000030357.5",0,-1.036733,0.088,0.517,0,"neutrophil","ENSMUSG00000030357"
"ENSMUSG00000035203.4",0,-1.039292,0.142,0.623,0,"neutrophil","ENSMUSG00000035203"
"ENSMUSG00000022010.4",0,-1.039494,0.014,0.43,0,"neutrophil","ENSMUSG00000022010"
"ENSMUSG00000023939.4",0,-1.03968,0.151,0.6,0,"neutrophil","ENSMUSG00000023939"
"ENSMUSG00000030335.2",0,-1.039723,0.091,0.578,0,"neutrophil","ENSMUSG00000030335"
"ENSMUSG00000028413.1",0,-1.040642,0.179,0.672,0,"neutrophil","ENSMUSG00000028413"
"ENSMUSG00000021832.3",0,-1.041508,0.121,0.627,0,"neutrophil","ENSMUSG00000021832"
"ENSMUSG00000057738.4",0,-1.041652,0.076,0.557,0,"neutrophil","ENSMUSG00000057738"
"ENSMUSG00000032458.2",0,-1.041669,0.088,0.603,0,"neutrophil","ENSMUSG00000032458"
"ENSMUSG00000007458.5",0,-1.04181,0.138,0.601,0,"neutrophil","ENSMUSG00000007458"
"ENSMUSG00000028792.2",0,-1.041886,0.108,0.507,0,"neutrophil","ENSMUSG00000028792"
"ENSMUSG00000024853.1",0,-1.042365,0.238,0.716,0,"neutrophil","ENSMUSG00000024853"
"ENSMUSG00000033228.1",0,-1.042421,0.11,0.633,0,"neutrophil","ENSMUSG00000033228"
"ENSMUSG00000020964.3",0,-1.042869,0.066,0.567,0,"neutrophil","ENSMUSG00000020964"
"ENSMUSG00000031954.3",0,-1.0437,0.05,0.588,0,"neutrophil","ENSMUSG00000031954"
"ENSMUSG00000029066.2",0,-1.044076,0.164,0.647,0,"neutrophil","ENSMUSG00000029066"
"ENSMUSG00000019158.1",0,-1.044107,0.048,0.603,0,"neutrophil","ENSMUSG00000019158"
"ENSMUSG00000024030.4",0,-1.044694,0.233,0.558,0,"neutrophil","ENSMUSG00000024030"
"ENSMUSG00000037926.4",0,-1.044779,0.469,0.689,0,"neutrophil","ENSMUSG00000037926"
"ENSMUSG00000041459.2",0,-1.045306,0.081,0.59,0,"neutrophil","ENSMUSG00000041459"
"ENSMUSG00000025630.3",0,-1.045381,0.066,0.581,0,"neutrophil","ENSMUSG00000025630"
"ENSMUSG00000068267.1",0,-1.045513,0.058,0.58,0,"neutrophil","ENSMUSG00000068267"
"ENSMUSG00000031217.5",0,-1.045987,0.011,0.371,0,"neutrophil","ENSMUSG00000031217"
"ENSMUSG00000028868.4",0,-1.04599,0.188,0.663,0,"neutrophil","ENSMUSG00000028868"
"ENSMUSG00000022314.3",0,-1.046856,0.118,0.557,0,"neutrophil","ENSMUSG00000022314"
"ENSMUSG00000059447.3",0,-1.046864,0.085,0.566,0,"neutrophil","ENSMUSG00000059447"
"ENSMUSG00000056050.3",0,-1.046893,0.12,0.601,0,"neutrophil","ENSMUSG00000056050"
"ENSMUSG00000017144.5",0,-1.047078,0.012,0.343,0,"neutrophil","ENSMUSG00000017144"
"ENSMUSG00000032096.1",0,-1.047935,0.104,0.62,0,"neutrophil","ENSMUSG00000032096"
"ENSMUSG00000029131.1",0,-1.049392,0.222,0.715,0,"neutrophil","ENSMUSG00000029131"
"ENSMUSG00000037936.4",0,-1.049406,0.022,0.539,0,"neutrophil","ENSMUSG00000037936"
"ENSMUSG00000035027.2",0,-1.049439,0.151,0.64,0,"neutrophil","ENSMUSG00000035027"
"ENSMUSG00000031751.4",0,-1.049483,0.154,0.573,0,"neutrophil","ENSMUSG00000031751"
"ENSMUSG00000025246.4",0,-1.050792,0.029,0.576,0,"neutrophil","ENSMUSG00000025246"
"ENSMUSG00000021134.1",0,-1.050849,0.497,0.83,0,"neutrophil","ENSMUSG00000021134"
"ENSMUSG00000024712.4",0,-1.051542,0.046,0.544,0,"neutrophil","ENSMUSG00000024712"
"ENSMUSG00000010608",0,-1.051982,0.342,0.767,0,"neutrophil","ENSMUSG00000010608"
"ENSMUSG00000038991.3",0,-1.052246,0.023,0.485,0,"neutrophil","ENSMUSG00000038991"
"ENSMUSG00000019471.1",0,-1.052293,0.086,0.626,0,"neutrophil","ENSMUSG00000019471"
"ENSMUSG00000009549.1",0,-1.052413,0.236,0.717,0,"neutrophil","ENSMUSG00000009549"
"ENSMUSG00000027984.5",0,-1.052532,0.063,0.44,0,"neutrophil","ENSMUSG00000027984"
"ENSMUSG00000009079.1",0,-1.053309,0.104,0.626,0,"neutrophil","ENSMUSG00000009079"
"ENSMUSG00000024758.3",0,-1.05412,0.266,0.689,0,"neutrophil","ENSMUSG00000024758"
"ENSMUSG00000024074.5",0,-1.055121,0.008,0.471,0,"neutrophil","ENSMUSG00000024074"
"ENSMUSG00000025724.4",0,-1.056292,0.082,0.611,0,"neutrophil","ENSMUSG00000025724"
"ENSMUSG00000042682.2",0,-1.056586,0.512,0.844,0,"neutrophil","ENSMUSG00000042682"
"ENSMUSG00000028580.3",0,-1.056955,0.062,0.607,0,"neutrophil","ENSMUSG00000028580"
"ENSMUSG00000058806.5",0,-1.057869,0.006,0.313,0,"neutrophil","ENSMUSG00000058806"
"ENSMUSG00000038733.4",0,-1.058241,0.305,0.745,0,"neutrophil","ENSMUSG00000038733"
"ENSMUSG00000074781.2",0,-1.058585,0.179,0.68,0,"neutrophil","ENSMUSG00000074781"
"ENSMUSG00000028138.4",0,-1.059322,0.138,0.548,0,"neutrophil","ENSMUSG00000028138"
"ENSMUSG00000023022.3",0,-1.059684,0.023,0.567,0,"neutrophil","ENSMUSG00000023022"
"ENSMUSG00000024393.3",0,-1.060021,0.101,0.621,0,"neutrophil","ENSMUSG00000024393"
"ENSMUSG00000019920.3",0,-1.060443,0.139,0.597,0,"neutrophil","ENSMUSG00000019920"
"ENSMUSG00000030059.2",0,-1.060656,0.152,0.648,0,"neutrophil","ENSMUSG00000030059"
"ENSMUSG00000048332.4",0,-1.061458,0.01,0.179,0,"neutrophil","ENSMUSG00000048332"
"ENSMUSG00000021033.5",0,-1.062602,0.102,0.313,0,"neutrophil","ENSMUSG00000021033"
"ENSMUSG00000020346.4",0,-1.063574,0.053,0.551,0,"neutrophil","ENSMUSG00000020346"
"ENSMUSG00000057236.3",0,-1.063797,0.083,0.588,0,"neutrophil","ENSMUSG00000057236"
"ENSMUSG00000046841.5",0,-1.063934,0.144,0.496,0,"neutrophil","ENSMUSG00000046841"
"ENSMUSG00000020349.1",0,-1.064226,0.327,0.767,0,"neutrophil","ENSMUSG00000020349"
"ENSMUSG00000004096.2",0,-1.064294,0.126,0.66,0,"neutrophil","ENSMUSG00000004096"
"ENSMUSG00000030249.5",0,-1.064497,0.008,0.174,0,"neutrophil","ENSMUSG00000030249"
"ENSMUSG00000027002.4",0,-1.064766,0.017,0.508,0,"neutrophil","ENSMUSG00000027002"
"ENSMUSG00000063200.3",0,-1.064863,0.068,0.603,0,"neutrophil","ENSMUSG00000063200"
"ENSMUSG00000030272.2",0,-1.065124,0.036,0.56,0,"neutrophil","ENSMUSG00000030272"
"ENSMUSG00000022865.5",0,-1.065387,0.032,0.258,0,"neutrophil","ENSMUSG00000022865"
"ENSMUSG00000032249.1",0,-1.065673,0.33,0.752,0,"neutrophil","ENSMUSG00000032249"
"ENSMUSG00000029201.5",0,-1.066643,0.075,0.346,0,"neutrophil","ENSMUSG00000029201"
"ENSMUSG00000094870.4",0,-1.06667,0.089,0.457,0,"neutrophil","ENSMUSG00000094870"
"ENSMUSG00000001435.4",0,-1.067884,0.035,0.236,0,"neutrophil","ENSMUSG00000001435"
"ENSMUSG00000012422.3",0,-1.068824,0.201,0.639,0,"neutrophil","ENSMUSG00000012422"
"ENSMUSG00000001552.2",0,-1.069886,0.014,0.467,0,"neutrophil","ENSMUSG00000001552"
"ENSMUSG00000020089.5",0,-1.070624,0.13,0.394,0,"neutrophil","ENSMUSG00000020089"
"ENSMUSG00000028063.5",0,-1.071174,0.041,0.4,0,"neutrophil","ENSMUSG00000028063"
"ENSMUSG00000064348.4",0,-1.071201,0.02,0.286,0,"neutrophil","ENSMUSG00000064348"
"ENSMUSG00000010047.5",0,-1.071379,0.015,0.452,0,"neutrophil","ENSMUSG00000010047"
"ENSMUSG00000031897.2",0,-1.072081,0.049,0.585,0,"neutrophil","ENSMUSG00000031897"
"ENSMUSG00000025066",0,-1.072398,0.098,0.641,0,"neutrophil","ENSMUSG00000025066"
"ENSMUSG00000032946.4",0,-1.072417,0.112,0.541,0,"neutrophil","ENSMUSG00000032946"
"ENSMUSG00000053559.3",0,-1.07248,0.016,0.55,0,"neutrophil","ENSMUSG00000053559"
"ENSMUSG00000026922.4",0,-1.07264,0.109,0.341,0,"neutrophil","ENSMUSG00000026922"
"ENSMUSG00000007041.4",0,-1.073118,0.697,0.809,0,"neutrophil","ENSMUSG00000007041"
"ENSMUSG00000025609.1",0,-1.073264,0.116,0.658,0,"neutrophil","ENSMUSG00000025609"
"ENSMUSG00000002778.1",0,-1.07351,0.107,0.637,0,"neutrophil","ENSMUSG00000002778"
"ENSMUSG00000025190.4",0,-1.07363,0.086,0.428,0,"neutrophil","ENSMUSG00000025190"
"ENSMUSG00000009418.5",0,-1.073823,0.015,0.435,0,"neutrophil","ENSMUSG00000009418"
"ENSMUSG00000020477.4",0,-1.074693,0.132,0.607,0,"neutrophil","ENSMUSG00000020477"
"ENSMUSG00000036323.2",0,-1.074884,0.076,0.599,0,"neutrophil","ENSMUSG00000036323"
"ENSMUSG00000025959.5",0,-1.074917,0.397,0.669,0,"neutrophil","ENSMUSG00000025959"
"ENSMUSG00000054702.3",0,-1.075199,0.567,0.827,0,"neutrophil","ENSMUSG00000054702"
"ENSMUSG00000095041.3",0,-1.075675,0.118,0.598,0,"neutrophil","ENSMUSG00000095041"
"ENSMUSG00000025647.3",0,-1.075744,0.296,0.722,0,"neutrophil","ENSMUSG00000025647"
"ENSMUSG00000041355.4",0,-1.076214,0.063,0.563,0,"neutrophil","ENSMUSG00000041355"
"ENSMUSG00000085438.4",0,-1.076559,0.12,0.632,0,"neutrophil","ENSMUSG00000085438"
"ENSMUSG00000001089.4",0,-1.07706,0.009,0.524,0,"neutrophil","ENSMUSG00000001089"
"ENSMUSG00000032051.5",0,-1.077184,0.07,0.443,0,"neutrophil","ENSMUSG00000032051"
"ENSMUSG00000073639.3",0,-1.077439,0.08,0.629,0,"neutrophil","ENSMUSG00000073639"
"ENSMUSG00000061136.2",0,-1.08028,0.138,0.649,0,"neutrophil","ENSMUSG00000061136"
"ENSMUSG00000005354.2",0,-1.080605,0.083,0.567,0,"neutrophil","ENSMUSG00000005354"
"ENSMUSG00000031563.4",0,-1.080985,0.011,0.553,0,"neutrophil","ENSMUSG00000031563"
"ENSMUSG00000028382.4",0,-1.08147,0.562,0.839,0,"neutrophil","ENSMUSG00000028382"
"ENSMUSG00000039168.4",0,-1.0818,0.177,0.505,0,"neutrophil","ENSMUSG00000039168"
"ENSMUSG00000024346.4",0,-1.081804,0.051,0.581,0,"neutrophil","ENSMUSG00000024346"
"ENSMUSG00000068566.3",0,-1.08206,0.314,0.59,0,"neutrophil","ENSMUSG00000068566"
"ENSMUSG00000056579.2",0,-1.082242,0.264,0.635,0,"neutrophil","ENSMUSG00000056579"
"ENSMUSG00000062203.2",0,-1.082433,0.053,0.586,0,"neutrophil","ENSMUSG00000062203"
"ENSMUSG00000071014.4",0,-1.083076,0.11,0.601,0,"neutrophil","ENSMUSG00000071014"
"ENSMUSG00000062070.5",0,-1.083911,0.441,0.726,0,"neutrophil","ENSMUSG00000062070"
"ENSMUSG00000001663.5",0,-1.084024,0.055,0.325,0,"neutrophil","ENSMUSG00000001663"
"ENSMUSG00000024099.3",0,-1.084399,0.092,0.624,0,"neutrophil","ENSMUSG00000024099"
"ENSMUSG00000000787.3",0,-1.084646,0.529,0.842,0,"neutrophil","ENSMUSG00000000787"
"ENSMUSG00000047187.1",0,-1.086547,0.347,0.785,0,"neutrophil","ENSMUSG00000047187"
"ENSMUSG00000035929.5",0,-1.086967,0.067,0.516,0,"neutrophil","ENSMUSG00000035929"
"ENSMUSG00000019579.1",0,-1.0872,0.065,0.614,0,"neutrophil","ENSMUSG00000019579"
"ENSMUSG00000020180.3",0,-1.08751,0.095,0.626,0,"neutrophil","ENSMUSG00000020180"
"ENSMUSG00000028034",0,-1.087514,0.056,0.603,0,"neutrophil","ENSMUSG00000028034"
"ENSMUSG00000040824.3",0,-1.087875,0.062,0.592,0,"neutrophil","ENSMUSG00000040824"
"ENSMUSG00000025510.4",0,-1.087961,0.019,0.515,0,"neutrophil","ENSMUSG00000025510"
"ENSMUSG00000019802.4",0,-1.08837,0.077,0.592,0,"neutrophil","ENSMUSG00000019802"
"ENSMUSG00000030168.5",0,-1.08914,0.192,0.477,0,"neutrophil","ENSMUSG00000030168"
"ENSMUSG00000035212.3",0,-1.089348,0.053,0.583,0,"neutrophil","ENSMUSG00000035212"
"ENSMUSG00000050732.5",0,-1.091275,0.511,0.787,0,"neutrophil","ENSMUSG00000050732"
"ENSMUSG00000019428.3",0,-1.091699,0.169,0.657,0,"neutrophil","ENSMUSG00000019428"
"ENSMUSG00000021484.3",0,-1.092313,0.191,0.678,0,"neutrophil","ENSMUSG00000021484"
"ENSMUSG00000031207.5",0,-1.092577,0.634,0.729,0,"neutrophil","ENSMUSG00000031207"
"ENSMUSG00000019370",0,-1.09338,0.281,0.709,0,"neutrophil","ENSMUSG00000019370"
"ENSMUSG00000022205.3",0,-1.09384,0.444,0.824,0,"neutrophil","ENSMUSG00000022205"
"ENSMUSG00000032679.3",0,-1.09398,0.016,0.456,0,"neutrophil","ENSMUSG00000032679"
"ENSMUSG00000063511.1",0,-1.094117,0.158,0.688,0,"neutrophil","ENSMUSG00000063511"
"ENSMUSG00000055546.5",0,-1.094331,0.009,0.187,0,"neutrophil","ENSMUSG00000055546"
"ENSMUSG00000019961.2",0,-1.094402,0.118,0.512,0,"neutrophil","ENSMUSG00000019961"
"ENSMUSG00000054808.4",0,-1.094525,0.06,0.504,0,"neutrophil","ENSMUSG00000054808"
"ENSMUSG00000024194.1",0,-1.096,0.068,0.637,0,"neutrophil","ENSMUSG00000024194"
"ENSMUSG00000087679.3",0,-1.096706,0.044,0.577,0,"neutrophil","ENSMUSG00000087679"
"ENSMUSG00000018899.5",0,-1.098431,0.173,0.537,0,"neutrophil","ENSMUSG00000018899"
"ENSMUSG00000028465.4",0,-1.099446,0.384,0.728,0,"neutrophil","ENSMUSG00000028465"
"ENSMUSG00000020376.2",0,-1.099818,0.248,0.703,0,"neutrophil","ENSMUSG00000020376"
"ENSMUSG00000021178.3",0,-1.100105,0.053,0.59,0,"neutrophil","ENSMUSG00000021178"
"ENSMUSG00000033499.3",0,-1.100149,0.2,0.667,0,"neutrophil","ENSMUSG00000033499"
"ENSMUSG00000008140.1",0,-1.100354,0.04,0.616,0,"neutrophil","ENSMUSG00000008140"
"ENSMUSG00000029623.4",0,-1.100899,0.084,0.584,0,"neutrophil","ENSMUSG00000029623"
